episode, loss, player_score, max_score, epsilon
460, 1.1609513134382266, 1.0, 4.0, 0.48231190001595303
461, 1.395449300011961, 5.0, 5.0, 0.4807846000159091
462, 0.0021611979182401568, 0, 5.0, 0.47972170001587855
463, 6.7470768618733725, 0, 5.0, 0.4788091000158523
464, 0.4431120233834057, 3.0, 5.0, 0.4774951000158145
465, 132.87898420469256, 1.0, 5.0, 0.4763116000157805
466, 5.038774667960907, 0, 5.0, 0.4753792000157537
467, 2.5772637307529567, 0, 5.0, 0.474452200015727
468, 0.020969580190958733, 0, 5.0, 0.4733596000156956
469, 15.702492884185768, 2.0, 5.0, 0.47213650001566043
470, 1.3692599673711332, 0, 5.0, 0.4710754000156299
471, 0.09045572114501163, 1.0, 5.0, 0.4699441000155974
472, 118.95933423539115, 1.0, 5.0, 0.46882000001556506
473, 51.68529752332388, 1.0, 5.0, 0.4676599000155317
474, 0.27895130808728236, 1.0, 5.0, 0.46642420001549617
475, 2.4118387104895316, 1.0, 5.0, 0.46528570001546343
476, 29.79453294108945, 0, 5.0, 0.46416250001543113
477, 1.442102459595118, 0, 5.0, 0.46305010001539915
478, 16.011845612652223, 0, 5.0, 0.46193320001536703
479, 1.6585871035092825, 0, 5.0, 0.4608397000153356
480, 3.5245141773370574, 2.0, 5.0, 0.4595743000152992
481, 18.354986371887495, 2.0, 5.0, 0.45801460001525435
482, 24.16708893098929, 1.0, 5.0, 0.45681940001522
483, 5.038592518082765, 0, 5.0, 0.4555711000151841
484, 31.132350744452836, 0, 5.0, 0.45446680001515233
485, 0.7553634803377745, 1.0, 5.0, 0.45339580001512153
486, 2.6930388313587073, 0, 5.0, 0.4522753000150893
487, 0.34543347419088477, 0, 5.0, 0.4512457000150597
488, 18.249084238644897, 1.0, 5.0, 0.4500694000150259
489, 13.902180884192518, 0, 5.0, 0.44905690001499676
490, 8.850200851879908, 3.0, 5.0, 0.44772130001495836
491, 0.3274828846286763, 1.0, 5.0, 0.4462561000149162
492, 6.510230311999388, 3.0, 5.0, 0.4449196000148778
493, 5.86335145539644, 1.0, 5.0, 0.44381620001484606
494, 3.277182206719502, 1.0, 5.0, 0.44263720001481216
495, 4.080576620879962, 1.0, 5.0, 0.4415707000147815
496, 28.82731489659475, 0, 5.0, 0.4406014000147536
497, 2.711218819744234, 0, 5.0, 0.43954210001472316
498, 38.04331403656409, 1.0, 5.0, 0.4383433000146887
499, 0.12929928940799806, 1.0, 5.0, 0.4371553000146545
500, 4.94570080813679, 0, 5.0, 0.43616170001462595
501, 1.2945221196428625, 1.0, 5.0, 0.43491070001459
502, 8.260473753393047, 0, 5.0, 0.43384960001455947
503, 6.647805451403972, 0, 5.0, 0.43282270001452994
504, 2.509831787770833, 0, 5.0, 0.43183540001450155
505, 0.3943701395681394, 0, 5.0, 0.430877800014474
506, 44.86559096544292, 1.0, 5.0, 0.42962050001443786
507, 7.286033978290296, 0, 5.0, 0.42856030001440737
508, 39.94145153357111, 1.0, 5.0, 0.4274110000143743
509, 0.06735574334334728, 1.0, 5.0, 0.42632290001434303
510, 5.905132165474528, 0, 5.0, 0.4252708000143128
511, 2.9540630951160836, 0, 5.0, 0.42409810001427906
512, 0.9479665443702985, 0, 5.0, 0.4230703000142495
513, 70.37583798085997, 0, 5.0, 0.4218841000142154
514, 33.48600151997951, 2.0, 5.0, 0.42066190001418025
515, 25.7902079662191, 1.0, 5.0, 0.41962150001415033
516, 40.758092796012164, 1.0, 5.0, 0.418462300014117
517, 0.37314695828570504, 0, 5.0, 0.4174156000140869
518, 47.5226157018778, 2.0, 5.0, 0.41609620001404896
519, 4.473865806878767, 3.0, 5.0, 0.41482720001401246
520, 19.60036556423833, 0, 5.0, 0.41383900001398405
521, 3.018718188102127, 1.0, 5.0, 0.4127149000139517
522, 1.0059096114543216, 0, 5.0, 0.41147830001391617
523, 1.2460386079389199, 2.0, 5.0, 0.4102876000138819
524, 0.4075496166672569, 0, 5.0, 0.40926250001385245
525, 16.870282604129386, 0, 5.0, 0.408204100013822
526, 49.3641857348294, 0, 5.0, 0.40706830001378935
527, 3.7853276688682387, 1.0, 5.0, 0.405909100013756
528, 0.1736817664005551, 1.0, 5.0, 0.4048336000137251
529, 0.413814663028903, 0, 5.0, 0.4037662000136944
530, 66.22973945247428, 0, 5.0, 0.40268980001366345
531, 0.13574385164274344, 2.0, 5.0, 0.40154230001363045
532, 6.803581005736041, 1.0, 5.0, 0.4003138000135951
533, 10.719657368884477, 1.0, 5.0, 0.3991348000135612
534, 1.218553848509272, 0, 5.0, 0.3981673000135334
535, 16.160683944823447, 0, 5.0, 0.39707290001350193
536, 19.337285145698107, 3.0, 5.0, 0.395754400013464
537, 9.781168477539781, 2.0, 5.0, 0.39431170001342253
538, 8.243095999943554, 1.0, 5.0, 0.3931246000133884
539, 7.749702255331511, 2.0, 5.0, 0.39190960001335345
540, 2.9636561644860304, 0, 5.0, 0.3909970000133272
541, 0.019042735910627936, 1.0, 5.0, 0.3897793000132922
542, 23.45838837673412, 0, 5.0, 0.38876860001326313
543, 42.9529322275641, 0, 5.0, 0.38781010001323557
544, 1.3554674425254702, 1.0, 5.0, 0.38672020001320423
545, 0.6346520102859367, 0, 5.0, 0.38569510001317475
546, 5.687923235747447, 1.0, 5.0, 0.38451250001314075
547, 123.98946606982541, 1.0, 5.0, 0.3834334000131097
548, 14.67453502136161, 0, 5.0, 0.3823894000130797
549, 1.268128486182247, 1.0, 5.0, 0.38134810001304975
550, 23.459377822917777, 2.0, 5.0, 0.3801079000130141
551, 3.255362566193729, 0, 5.0, 0.3790684000129842
552, 19.835440135154972, 1.0, 5.0, 0.37797490001295275
553, 31.13805716761509, 1.0, 5.0, 0.37680220001291903
554, 0.14639241583530108, 2.0, 5.0, 0.37558180001288394
555, 58.22788276771442, 0, 5.0, 0.3745657000128547
556, 0.8117757576373972, 2.0, 5.0, 0.37327690001281766
557, 3.3232608985993894, 2.0, 5.0, 0.3719746000127802
558, 171.89605892850855, 0, 5.0, 0.37080100001274646
559, 2.322129371613812, 0, 5.0, 0.3697489000127162
560, 10.714142530033325, 1.0, 5.0, 0.3686365000126842
561, 59.64476825717738, 1.0, 5.0, 0.36744400001264993
562, 0.5433705497480452, 0, 5.0, 0.36648190001262226
563, 76.3880397507046, 2.0, 5.0, 0.3652966000125882
564, 0.001875085206687073, 3.0, 5.0, 0.36389800001254796
565, 4.50939602331809, 0, 5.0, 0.3628108000125167
566, 10.906665341008155, 0, 5.0, 0.3616669000124838
567, 42.633269699466226, 2.0, 5.0, 0.3600982000124387
568, 7.106537707741684, 1.0, 5.0, 0.3590128000124075
569, 0.07420925028063569, 0, 5.0, 0.35803090001237925
570, 21.950315406927643, 3.0, 5.0, 0.3568159000123443
571, 27.04762210298551, 1.0, 5.0, 0.35568730001231186
572, 3.823479859373601, 3.0, 5.0, 0.3542914000122717
573, 2.912607559750464, 2.0, 5.0, 0.352875700012231
574, 0.6513710939802483, 1.0, 5.0, 0.35172190001219783
575, 8.36708056931724, 1.0, 5.0, 0.35059870001216553
576, 6.806081127178065, 1.0, 5.0, 0.3494395000121322
577, 25.689956246103133, 0, 5.0, 0.3484099000121026
578, 39.934506547807544, 2.0, 5.0, 0.3470500000120635
579, 8.467806289677299, 1.0, 5.0, 0.34582420001202824
580, 15.639017513564342, 0, 5.0, 0.3448288000119996
581, 36.24251970540862, 3.0, 5.0, 0.34341490001195896
582, 34.7956189276501, 2.0, 5.0, 0.342130600011922
583, 4.701432064530794, 0, 5.0, 0.3411082000118926
584, 29.600243842688243, 1.0, 5.0, 0.3400615000118625
585, 12.593348735400939, 1.0, 5.0, 0.3388807000118286
586, 0.0704675741943531, 0, 5.0, 0.3379645000118022
587, 11.635108730508747, 0, 5.0, 0.3369583000117733
588, 9.735056211211846, 2.0, 5.0, 0.33579820001173993
589, 8.611937891699876, 3.0, 5.0, 0.33457780001170484
590, 110.02363777630868, 0, 5.0, 0.3334465000116723
591, 0.48205374175438104, 0, 5.0, 0.33218200001163595
592, 0.0754684933391458, 2.0, 5.0, 0.3309625000116009
593, 176.55723319986663, 1.0, 5.0, 0.329854600011569
594, 4.290466253603344, 0, 5.0, 0.3289429000115428
595, 7.952054841220732, 0, 5.0, 0.3278890000115125
596, 1.0093166736838795, 1.0, 5.0, 0.3267694000114803
597, 2.5739590203622686, 1.0, 5.0, 0.32552920001144464
598, 30.843784421421095, 1.0, 5.0, 0.3242971000114092
599, 14.20551861046988, 2.0, 5.0, 0.32308840001137445
600, 5.0299505003521325, 1.0, 5.0, 0.32192020001134086
601, 0.030073772800351155, 1.0, 5.0, 0.32076550001130766
602, 1.4767670922357403, 0, 5.0, 0.31980430001128
603, 91.74281194900408, 1.0, 5.0, 0.3187576000112499
604, 1.3487574788973524, 1.0, 5.0, 0.3175876000112163
605, 0.905998904023198, 2.0, 5.0, 0.3162385000111775
606, 38.58081181252742, 3.0, 5.0, 0.31492000001113957
607, 7.719848617143335, 1.0, 5.0, 0.31370230001110455
608, 0.023009853662855753, 2.0, 5.0, 0.3123937000110669
609, 33.30308463868515, 0, 5.0, 0.31134520001103677
610, 74.90671685230134, 0, 5.0, 0.3102931000110065
611, 0.5068693452406551, 0, 5.0, 0.3092977000109779
612, 0.5814215991363035, 1.0, 5.0, 0.30803320001094153
613, 0.8264247255292153, 0, 5.0, 0.30709900001091467
614, 0.3182159938444785, 1.0, 5.0, 0.3059551000108818
615, 9.14362311217797, 2.0, 5.0, 0.30468520001084526
616, 13.991917706416135, 0, 5.0, 0.3036124000108144
617, 5.23040784441628, 2.0, 5.0, 0.30240010001077955
618, 12.980291246577082, 0, 5.0, 0.3014344000107518
619, 12.597320990527178, 0, 5.0, 0.30036880001072114
620, 0.03299817612333749, 1.0, 5.0, 0.29926990001068954
621, 2.858510361953616, 1.0, 5.0, 0.29784520001064857
622, 0.13454858473468134, 2.0, 5.0, 0.2965447000106112
623, 0.5460339385581966, 0, 5.0, 0.2953765000105776
624, 0.42128780452666953, 1.0, 5.0, 0.29427310001054585
625, 215.73099903370095, 1.0, 5.0, 0.2931454000105134
626, 14.249335945393948, 3.0, 5.0, 0.2917288000104727
627, 53.17608150864369, 0, 5.0, 0.2906470000104416
628, 3.3970032543584887, 0, 5.0, 0.2896633000104133
629, 32.16228392930152, 0, 5.0, 0.2886175000103832
630, 0.33622525144376114, 2.0, 5.0, 0.287392600010348
631, 24.417719485281154, 3.0, 5.0, 0.28595530001030667
632, 0.3016771968265707, 3.0, 5.0, 0.2843497000102605
633, 0.003303054451562448, 3.0, 5.0, 0.2830726000102238
634, 0.9216125025715368, 3.0, 5.0, 0.2817478000101857
635, 42.06697271355189, 1.0, 5.0, 0.2807020000101556
636, 0.7924584652151605, 0, 5.0, 0.27963280001012486
637, 0.4756468067648866, 0, 5.0, 0.2786707000100972
638, 13.366545824328163, 1.0, 5.0, 0.2775133000100639
639, 12.418132625042537, 1.0, 5.0, 0.27644050001003306
640, 36.45018877561706, 1.0, 5.0, 0.2753785000100025
641, 47.43552538442124, 0, 5.0, 0.274352500009973
642, 11.24368311405963, 1.0, 5.0, 0.27317440000993914
643, 0.17155409294846022, 1.0, 5.0, 0.2721583000099099
644, 85.64677746747883, 1.0, 5.0, 0.2711314000098804
645, 0.8476244391099069, 1.0, 5.0, 0.27011440000985115
646, 0.3698478970174043, 1.0, 5.0, 0.2688292000098142
647, 3.6285625113650823, 1.0, 5.0, 0.26747110000977514
648, 40.7483255587121, 3.0, 5.0, 0.2661373000097368
649, 9.938059895843853, 2.0, 5.0, 0.2648485000096997
650, 91.57397210413326, 0, 5.0, 0.2637415000096679
651, 0.45736710834391087, 1.0, 5.0, 0.2625796000096345
652, 68.12835715058101, 1.0, 5.0, 0.26135380000959924
653, 1.2903070794358953, 1.0, 5.0, 0.26029990000956893
654, 0.07551116028461144, 1.0, 5.0, 0.25921900000953785
655, 0.06844911948608287, 1.0, 5.0, 0.25815520000950726
656, 37.61363137744345, 2.0, 5.0, 0.2569393000094723
657, 10.627923560375269, 0, 5.0, 0.2559997000094453
658, 32.98280734786436, 0, 5.0, 0.2550484000094179
659, 4.290416159571736, 1.0, 5.0, 0.2538415000093832
660, 10.46383947824046, 1.0, 5.0, 0.2527048000093505
661, 27.610874810707752, 2.0, 5.0, 0.25155820000931756
662, 3.118464576401801, 1.0, 5.0, 0.2504161000092847
663, 30.133852358395007, 0, 5.0, 0.24933070000927415
664, 1.0943481047567585, 1.0, 5.0, 0.24824350000927642
665, 66.46212456719415, 1.0, 5.0, 0.24716170000927867
666, 0.26535162757495284, 0, 5.0, 0.24615910000928076
667, 6.152580146580492, 2.0, 5.0, 0.2449450000092833
668, 0.39028024961904756, 3.0, 5.0, 0.24357610000928615
669, 15.141324881136022, 0, 5.0, 0.24242950000928853
670, 14.296738234805307, 0, 5.0, 0.24133330000929082
671, 1.1398267849979358, 0, 5.0, 0.24022720000929312
672, 35.48729954572537, 0, 5.0, 0.23926960000929512
673, 30.4128020104063, 2.0, 5.0, 0.23804740000929767
674, 1.088020651855419, 1.0, 5.0, 0.23689450000930007
675, 23.408133257843787, 2.0, 5.0, 0.23552380000930292
676, 8.434546064300541, 1.0, 5.0, 0.23440780000930525
677, 0.07348046693991932, 0, 5.0, 0.23329180000930758
678, 4.565502019224009, 0, 5.0, 0.2323225000093096
679, 79.17628683391736, 0, 5.0, 0.23128300000931176
680, 13.627617274414405, 2.0, 5.0, 0.23003920000931435
681, 1.4572432884123518, 1.0, 5.0, 0.22878460000931697
682, 0.03397779761273221, 2.0, 5.0, 0.22754080000931956
683, 4.943323424674684, 1.0, 5.0, 0.22648870000932175
684, 35.24550039292186, 1.0, 5.0, 0.22532770000932417
685, 46.83678925865872, 3.0, 5.0, 0.223972300009327
686, 1.3318726256237368, 1.0, 5.0, 0.22293010000932917
687, 68.539986716113, 1.0, 5.0, 0.22175470000933162
688, 0.6744888815634273, 2.0, 5.0, 0.22049560000933424
689, 0.3763298380858068, 1.0, 5.0, 0.21923380000933687
690, 6.850024531824532, 1.0, 5.0, 0.21809800000933924
691, 2.526950507973658, 1.0, 5.0, 0.21694510000934164
692, 29.566043831629756, 3.0, 5.0, 0.21570850000934422
693, 37.9546145955343, 2.0, 5.0, 0.21452770000934668
694, 5.551381640442196, 2.0, 5.0, 0.2133226000093492
695, 27.55583505776737, 1.0, 5.0, 0.21219670000935154
696, 1.4111343371194305, 2.0, 5.0, 0.21064960000935476
697, 0.36528372681952775, 1.0, 5.0, 0.20948680000935718
698, 3.064116566528963, 1.0, 5.0, 0.20829790000935966
699, 19.585432858280733, 3.0, 5.0, 0.20701720000936233
700, 1.6591386867892974, 0, 5.0, 0.20601190000936442
701, 6.1743677866038125, 1.0, 5.0, 0.20486350000936682
702, 0.8510150634728724, 5.0, 5.0, 0.20344960000936976
703, 0.7198754589777857, 2.0, 5.0, 0.2022823000093722
704, 0.27668394802548973, 1.0, 5.0, 0.20119780000937446
705, 14.623679612465875, 2.0, 5.0, 0.2000683000093768
706, 0.15268968072730987, 0, 5.0, 0.19909180000937884
707, 0.031947234261686004, 2.0, 5.0, 0.19778860000938156
708, 1.1297412513830096, 0, 5.0, 0.19654570000938415
709, 7.406031999015036, 2.0, 5.0, 0.19535230000938664
710, 14.646620446886839, 2.0, 5.0, 0.1940797000093893
711, 12.096610188250352, 0, 5.0, 0.19305100000939143
712, 0.04039410761309821, 1.0, 5.0, 0.1919107000093938
713, 4.0894175956049965, 0, 5.0, 0.19086580000939599
714, 14.138092440704527, 1.0, 5.0, 0.18974440000939832
715, 44.638100205549044, 2.0, 5.0, 0.18851500000940088
716, 0.17859506463313715, 1.0, 5.0, 0.18736840000940327
717, 27.7143638444518, 1.0, 5.0, 0.18613000000940585
718, 1.299431765078996, 1.0, 5.0, 0.18502570000940816
719, 29.767509445687672, 2.0, 5.0, 0.183665800009411
720, 2.1002704217749124, 0, 5.0, 0.18272620000941295
721, 6.713279736057101, 0, 5.0, 0.18170830000941507
722, 1.8639044756789833, 0, 5.0, 0.18070750000941715
723, 6.858411224399621, 0, 5.0, 0.17978770000941907
724, 39.19039501185806, 1.0, 5.0, 0.1785250000094217
725, 25.7997158548366, 2.0, 5.0, 0.17735860000942413
726, 6.99033047101844, 0, 5.0, 0.17630110000942634
727, 6.289718847899012, 3.0, 5.0, 0.17499160000942907
728, 3.299837720935004, 0, 5.0, 0.17394760000943124
729, 7.576211036127726, 3.0, 5.0, 0.1725715000094341
730, 44.37030627726494, 0, 5.0, 0.1716202000094361
731, 6.033418944440846, 1.0, 5.0, 0.1705150000094384
732, 0.18658568714013535, 1.0, 5.0, 0.16932790000944087
733, 0.6029222067653296, 2.0, 5.0, 0.16807240000944348
734, 10.624875641587805, 1.0, 5.0, 0.16696900000944578
735, 2.722888369127964, 0, 5.0, 0.1659529000094479
736, 11.033630904736876, 1.0, 5.0, 0.16452910000945087
737, 10.810710862482058, 0, 5.0, 0.1633654000094533
738, 13.972741466908943, 2.0, 5.0, 0.16210000000945593
739, 33.742680605850126, 1.0, 5.0, 0.16103260000945815
740, 0.0011412299099404443, 0, 5.0, 0.1600471000094602
741, 63.48122113122875, 0, 5.0, 0.15905890000946227
742, 1.7790426253946903, 0, 5.0, 0.15814540000946417
743, 28.820605544395306, 0, 5.0, 0.15704200000946647
744, 2.842520753621466, 0, 5.0, 0.15610600000946842
745, 0.16206414293283133, 0, 5.0, 0.15509980000947052
746, 1.2091086396856703, 2.0, 5.0, 0.15396490000947288
747, 0.75055630962811, 1.0, 5.0, 0.15281200000947529
748, 8.890922485908696, 0, 5.0, 0.15172300000947755
749, 1.4947079404322818, 0, 5.0, 0.15068080000947973
750, 1.3990832612337096, 1.0, 5.0, 0.14963050000948191
751, 0.3166335138753034, 0, 5.0, 0.14870170000948385
752, 0.1485335288883155, 0, 5.0, 0.14764960000948604
753, 0.10824002906217627, 0, 5.0, 0.14664880000948813
754, 23.906942676788137, 2.0, 5.0, 0.145264600009491
755, 1.2242059379446408, 1.0, 5.0, 0.14405860000949353
756, 0.4726877750504451, 0, 5.0, 0.14284450000949606
757, 64.90806105691196, 1.0, 5.0, 0.14183470000949816
758, 14.155599293655804, 0, 5.0, 0.14063320000950066
759, 5.01881944276975, 2.0, 5.0, 0.1392661000095035
760, 0.43320017721167314, 2.0, 5.0, 0.13808350000950598
761, 7.4023656104302225, 0, 5.0, 0.1370683000095081
762, 0.6911363197742728, 0, 5.0, 0.13609450000951012
763, 7.61203847174369, 2.0, 5.0, 0.13475170000951292
764, 26.276453910991822, 1.0, 5.0, 0.1336114000095153
765, 0.011188878950886109, 2.0, 5.0, 0.13242160000951778
766, 3.8456554805400964, 0, 5.0, 0.13146850000951976
767, 0.6967878973623554, 4.0, 5.0, 0.12994390000952294
768, 0.31362316222132386, 2.0, 5.0, 0.12843370000952609
769, 1.9561810190569937, 0, 5.0, 0.12750850000952801
770, 0.0027160807012311773, 2.0, 5.0, 0.12627460000953059
771, 7.901875497092636, 0, 5.0, 0.1253512000095325
772, 4.457439273040035, 0, 5.0, 0.12431980000953466
773, 0.02366611944715626, 1.0, 5.0, 0.12331630000953675
774, 8.263344464842032, 2.0, 5.0, 0.12206890000953935
775, 0.5496382125761626, 2.0, 5.0, 0.12086740000954185
776, 1.056489807464494, 0, 5.0, 0.11988010000954391
777, 0.14162734871731003, 3.0, 5.0, 0.11854720000954669
778, 3.476791580751212, 0, 5.0, 0.11756080000954874
779, 0.5016352420025999, 0, 5.0, 0.11654290000955086
780, 5.998218044914422, 0, 5.0, 0.11554930000955294
781, 37.121630187871965, 2.0, 5.0, 0.11423890000955567
782, 7.211109615507084, 1.0, 5.0, 0.11315530000955792
783, 0.5950982036756003, 1.0, 5.0, 0.11209690000956013
784, 0.8880991225340882, 0, 5.0, 0.11117260000956206
785, 2.6797107400078297, 1.0, 5.0, 0.10996930000956456
786, 19.111484498394397, 2.0, 5.0, 0.10842670000956778
787, 1.2497452022963795, 2.0, 5.0, 0.10726030000957021
788, 1.8514186074771235, 0, 5.0, 0.10622620000957236
789, 0.5349146424090199, 0, 5.0, 0.1051543000095746
790, 7.222621234024873, 3.0, 5.0, 0.10375570000957751
791, 0.3305054631971134, 1.0, 5.0, 0.10256770000957999
792, 27.22888568648357, 0, 5.0, 0.10165330000958189
793, 0.40215259991464725, 1.0, 5.0, 0.10047520000958435
794, 1.534718144579592, 2.0, 5.0, 0.09999910000958534
795, 22.371275154651066, 0, 5.0, 0.09999910000958534
796, 14.486826692551444, 1.0, 5.0, 0.09999910000958534
797, 9.269765543889253, 0, 5.0, 0.09999910000958534
798, 24.86060126368048, 1.0, 5.0, 0.09999910000958534
799, 1.4842839994208523, 1.0, 5.0, 0.09999910000958534
800, 16.478282586591565, 0, 5.0, 0.09999910000958534
801, 1.213930541860454, 2.0, 5.0, 0.09999910000958534
802, 19.62490715486527, 1.0, 5.0, 0.09999910000958534
803, 0.23694050386460183, 0, 5.0, 0.09999910000958534
804, 0.0042089221784524225, 1.0, 5.0, 0.09999910000958534
805, 31.483756666017523, 1.0, 5.0, 0.09999910000958534
806, 19.699099831813417, 0, 5.0, 0.09999910000958534
807, 15.771703318594641, 3.0, 5.0, 0.09999910000958534
808, 3.2654313344858825, 2.0, 5.0, 0.09999910000958534
809, 7.726703856174025, 0, 5.0, 0.09999910000958534
810, 1.6054747884754976, 0, 5.0, 0.09999910000958534
811, 2.5581769090260313, 1.0, 5.0, 0.09999910000958534
812, 2.247425763543624, 2.0, 5.0, 0.09999910000958534
813, 1.804475124326142, 0, 5.0, 0.09999910000958534
814, 2.173929201285546, 3.0, 5.0, 0.09999910000958534
815, 0.5516898176857655, 2.0, 5.0, 0.09999910000958534
816, 0.34853647993362724, 0, 5.0, 0.09999910000958534
817, 2.5379868867428472, 0, 5.0, 0.09999910000958534
818, 6.964012703004791, 1.0, 5.0, 0.09999910000958534
819, 14.603989012877124, 2.0, 5.0, 0.09999910000958534
820, 5.9087689285578415, 1.0, 5.0, 0.09999910000958534
821, 57.079114392312874, 0, 5.0, 0.09999910000958534
822, 2.55665812836922, 5.0, 5.0, 0.09999910000958534
823, 3.199726315022052, 0, 5.0, 0.09999910000958534
824, 8.19124459293257, 0, 5.0, 0.09999910000958534
825, 0.30657450428872535, 1.0, 5.0, 0.09999910000958534
826, 3.7919429482068385, 3.0, 5.0, 0.09999910000958534
827, 2.635857591472699, 0, 5.0, 0.09999910000958534
828, 0.5065553217571044, 0, 5.0, 0.09999910000958534
829, 5.029701768220842, 1.0, 5.0, 0.09999910000958534
830, 3.3305633830576578, 1.0, 5.0, 0.09999910000958534
831, 84.30392363152346, 2.0, 5.0, 0.09999910000958534
832, 41.161163117541456, 1.0, 5.0, 0.09999910000958534
833, 0.18303077563542375, 1.0, 5.0, 0.09999910000958534
834, 16.244579946757945, 1.0, 5.0, 0.09999910000958534
835, 0.7608053079687134, 0, 5.0, 0.09999910000958534
836, 1.8838642082698227, 0, 5.0, 0.09999910000958534
837, 2.8036861983930215, 0, 5.0, 0.09999910000958534
838, 1.5701761726286445, 1.0, 5.0, 0.09999910000958534
839, 0.937920388396578, 1.0, 5.0, 0.09999910000958534
840, 6.560911130309043, 0, 5.0, 0.09999910000958534
841, 1.300591361642035, 1.0, 5.0, 0.09999910000958534
842, 3.161315108048218, 0, 5.0, 0.09999910000958534
843, 0.029203011712451855, 0, 5.0, 0.09999910000958534
844, 12.1618458194638, 1.0, 5.0, 0.09999910000958534
845, 29.937271148756235, 2.0, 5.0, 0.09999910000958534
846, 1.4787847112148247, 3.0, 5.0, 0.09999910000958534
847, 9.940561504952493, 1.0, 5.0, 0.09999910000958534
848, 2.942672655037478, 1.0, 5.0, 0.09999910000958534
849, 7.6294562396242, 0, 5.0, 0.09999910000958534
850, 18.55273825816319, 1.0, 5.0, 0.09999910000958534
851, 3.8108259694717863, 1.0, 5.0, 0.09999910000958534
852, 2.2358122640325915, 1.0, 5.0, 0.09999910000958534
853, 3.256042419903956, 1.0, 5.0, 0.09999910000958534
854, 0.7597124427830959, 1.0, 5.0, 0.09999910000958534
855, 16.485588508121293, 1.0, 5.0, 0.09999910000958534
856, 10.302716111726133, 0, 5.0, 0.09999910000958534
857, 10.96811802256507, 2.0, 5.0, 0.09999910000958534
858, 3.9878467724452826, 0, 5.0, 0.09999910000958534
859, 18.991570618650762, 0, 5.0, 0.09999910000958534
860, 0.2835304358591258, 1.0, 5.0, 0.09999910000958534
861, 3.5586074472999103, 2.0, 5.0, 0.09999910000958534
862, 0.7149091179305826, 0, 5.0, 0.09999910000958534
863, 10.12075288890852, 1.0, 5.0, 0.09999910000958534
864, 0.043878020535428004, 1.0, 5.0, 0.09999910000958534
865, 14.595398839231617, 0, 5.0, 0.09999910000958534
866, 0.8300972927799738, 1.0, 5.0, 0.09999910000958534
867, 7.859207099256025, 1.0, 5.0, 0.09999910000958534
868, 4.758377618185963, 2.0, 5.0, 0.09999910000958534
869, 12.155753523083881, 1.0, 5.0, 0.09999910000958534
870, 0.6705833622444028, 2.0, 5.0, 0.09999910000958534
871, 35.68565799966821, 2.0, 5.0, 0.09999910000958534
872, 0.4275632948266589, 2.0, 5.0, 0.09999910000958534
873, 26.43063798592479, 0, 5.0, 0.09999910000958534
874, 7.5963329571428675, 1.0, 5.0, 0.09999910000958534
875, 0.40091421747557987, 2.0, 5.0, 0.09999910000958534
876, 0.4182984235611127, 0, 5.0, 0.09999910000958534
877, 17.605374581516784, 2.0, 5.0, 0.09999910000958534
878, 0.12428367894523246, 1.0, 5.0, 0.09999910000958534
879, 2.4979587379936046, 0, 5.0, 0.09999910000958534
880, 7.262897661591691, 1.0, 5.0, 0.09999910000958534
881, 3.9404787498405103, 0, 5.0, 0.09999910000958534
882, 21.33550582813479, 1.0, 5.0, 0.09999910000958534
883, 0.17621930092168298, 1.0, 5.0, 0.09999910000958534
884, 0.4060374283764099, 1.0, 5.0, 0.09999910000958534
885, 0.9157647098037578, 0, 5.0, 0.09999910000958534
886, 1.0113717886905695, 2.0, 5.0, 0.09999910000958534
887, 3.908328276913309, 1.0, 5.0, 0.09999910000958534
888, 7.973118019918741, 0, 5.0, 0.09999910000958534
889, 40.58861882956501, 2.0, 5.0, 0.09999910000958534
890, 8.156015811520769, 2.0, 5.0, 0.09999910000958534
891, 1.3279801766834636, 0, 5.0, 0.09999910000958534
892, 21.466897005251152, 2.0, 5.0, 0.09999910000958534
893, 4.310906210104164, 2.0, 5.0, 0.09999910000958534
894, 30.140076956231454, 1.0, 5.0, 0.09999910000958534
895, 34.184650185953835, 1.0, 5.0, 0.09999910000958534
896, 16.308933686010473, 1.0, 5.0, 0.09999910000958534
897, 13.745993509694026, 2.0, 5.0, 0.09999910000958534
898, 2.582127961878483, 1.0, 5.0, 0.09999910000958534
899, 2.737672802238995, 1.0, 5.0, 0.09999910000958534
900, 0.6981038120102903, 0, 5.0, 0.09999910000958534
901, 28.069770059573937, 2.0, 5.0, 0.09999910000958534
902, 0.27423288167901105, 2.0, 5.0, 0.09999910000958534
903, 6.057228485416434, 0, 5.0, 0.09999910000958534
904, 2.7130364053126783, 0, 5.0, 0.09999910000958534
905, 2.0866312565547123, 0, 5.0, 0.09999910000958534
906, 6.806431206026177, 2.0, 5.0, 0.09999910000958534
907, 0.932982464384806, 1.0, 5.0, 0.09999910000958534
908, 41.55328349527533, 2.0, 5.0, 0.09999910000958534
909, 0.49945359090770214, 1.0, 5.0, 0.09999910000958534
910, 0.7275303048492641, 1.0, 5.0, 0.09999910000958534
911, 12.786663243215171, 0, 5.0, 0.09999910000958534
912, 37.5724318300249, 1.0, 5.0, 0.09999910000958534
913, 4.1754061668751365, 1.0, 5.0, 0.09999910000958534
914, 33.216368453331704, 3.0, 5.0, 0.09999910000958534
915, 126.75398081739881, 0, 5.0, 0.09999910000958534
